GT1,GT2,GT3,GT4,GT5
3.800354003906250000e-01,8.692768216133117676e-02,7.399019718170166016e+00,2.568449079990386963e-01,2.998898327350616455e-01
-9.430914521217346191e-01,4.498665034770965576e-01,7.203362941741943359e+00,-8.062123060226440430e-01,-9.894773364067077637e-01
1.574366539716720581e-01,1.400781750679016113e+00,5.298174858093261719e+00,9.492059797048568726e-02,-7.205881178379058838e-02
4.372424781322479248e-01,5.425499081611633301e-01,6.492188453674316406e+00,3.763274848461151123e-01,4.071713984012603760e-01
-8.770548105239868164e-01,-7.245619297027587891e-01,6.555291652679443359e+00,-9.319553971290588379e-01,-1.109158396720886230e+00
-8.975342512130737305e-01,3.902674019336700439e-01,5.844949722290039062e+00,-1.395856142044067383e+00,-1.551366686820983887e+00
5.698250532150268555e-01,-5.065116286277770996e-01,6.145747184753417969e+00,3.371519744396209717e-01,2.237530797719955444e-01
3.869552612304687500e-01,8.559119701385498047e-01,7.513316154479980469e+00,4.790781140327453613e-01,2.301316708326339722e-01
-7.800189852714538574e-01,3.521312177181243896e-01,7.097763538360595703e+00,-1.077272772789001465e+00,-1.362104535102844238e+00
-5.579957962036132812e-01,1.075879216194152832e+00,6.541646480560302734e+00,-8.582372069358825684e-01,-9.484093189239501953e-01
3.707238286733627319e-02,-4.601432755589485168e-02,6.007074832916259766e+00,-4.315599501132965088e-01,-3.596594929695129395e-01
2.485397905111312866e-01,-4.543304741382598877e-01,7.112616062164306641e+00,2.507674992084503174e-01,3.999030217528343201e-02
-1.315514594316482544e-01,1.516357660293579102e+00,7.135772705078125000e+00,-2.469173371791839600e-01,-2.522435188293457031e-01
3.240284621715545654e-01,-5.081837177276611328e-01,5.770575046539306641e+00,-4.348334968090057373e-01,-3.070817291736602783e-01
5.750898122787475586e-01,8.458353877067565918e-01,7.605808258056640625e+00,-3.410581126809120178e-02,1.937827765941619873e-01
2.204231470823287964e-01,1.083768486976623535e+00,7.141809463500976562e+00,3.148047626018524170e-01,1.646003127098083496e-01
-9.959914684295654297e-01,1.767601847648620605e+00,7.344687938690185547e+00,-1.526520252227783203e+00,-1.228707551956176758e+00
-3.941566646099090576e-01,-9.624198675155639648e-01,6.305656433105468750e+00,-2.944588363170623779e-01,-5.889325737953186035e-01
2.360560595989227295e-01,1.327229619026184082e+00,7.033835887908935547e+00,-1.946814209222793579e-01,7.746022194623947144e-03
-4.551264941692352295e-01,-3.417914807796478271e-01,6.846084594726562500e+00,-8.036251068115234375e-01,-8.750060200691223145e-01
2.902347147464752197e-01,1.088224053382873535e+00,6.262764453887939453e+00,4.537077248096466064e-01,1.923845261335372925e-01
-2.486468404531478882e-01,1.148666381835937500e+00,6.271114826202392578e+00,-1.766584813594818115e-01,-4.061706066131591797e-01
-4.653081595897674561e-01,-8.112443089485168457e-01,6.493763923645019531e+00,-4.085819423198699951e-01,-5.919350385665893555e-01
3.408466279506683350e-01,-9.703768491744995117e-01,5.123097419738769531e+00,3.773184120655059814e-01,2.491891533136367798e-01
4.060784578323364258e-01,-6.519339084625244141e-01,5.585342884063720703e+00,5.452157258987426758e-01,3.813683986663818359e-01
-6.194370985031127930e-02,-7.080110255628824234e-03,5.568926334381103516e+00,-6.518012285232543945e-01,-5.090883970260620117e-01
6.407463550567626953e-01,1.883312582969665527e+00,5.715254783630371094e+00,6.546874046325683594e-01,4.007407128810882568e-01
-8.614597916603088379e-01,-3.197137713432312012e-01,7.845537185668945312e+00,-8.621188402175903320e-01,-9.466040134429931641e-01
3.717020452022552490e-01,2.510102391242980957e-01,5.381266593933105469e+00,1.660877317190170288e-01,3.270191699266433716e-02
1.875063627958297729e-01,1.589591622352600098e+00,7.551799297332763672e+00,-4.345138370990753174e-01,-3.202513754367828369e-01
-9.940151358023285866e-04,8.127112388610839844e-01,7.814758777618408203e+00,1.852032393217086792e-01,-2.226233482360839844e-02
5.415475964546203613e-01,-8.166864514350891113e-02,6.499546527862548828e+00,4.607684314250946045e-01,4.900798797607421875e-01
2.399361282587051392e-01,-2.731367945671081543e-01,7.551878929138183594e+00,1.458973065018653870e-02,-1.004441156983375549e-01
-9.906773567199707031e-01,1.417496562004089355e+00,7.950805664062500000e+00,-9.132658839225769043e-01,-1.186707377433776855e+00
-6.061862111091613770e-01,6.963957846164703369e-02,6.207186222076416016e+00,-1.330650210380554199e+00,-1.135666608810424805e+00
-5.924735069274902344e-01,1.600483179092407227e+00,6.291236877441406250e+00,-4.640470147132873535e-01,-6.988442540168762207e-01
-7.902621030807495117e-01,1.076907992362976074e+00,6.337078571319580078e+00,-1.539089798927307129e+00,-1.292991042137145996e+00
3.492990434169769287e-01,-1.397135704755783081e-01,5.744020462036132812e+00,-4.372203256934881210e-03,1.866107434034347534e-01
-2.771015465259552002e-01,8.805884718894958496e-01,5.186176300048828125e+00,-4.810059666633605957e-01,-4.199811816215515137e-01
-8.319761753082275391e-01,1.411650776863098145e-01,5.321109771728515625e+00,-7.835249900817871094e-01,-9.960228204727172852e-01
3.423161208629608154e-01,5.738325119018554688e-01,7.054234504699707031e+00,2.197207883000373840e-02,2.141128294169902802e-02
3.120582997798919678e-01,-7.159020900726318359e-01,6.402957439422607422e+00,1.995184719562530518e-01,3.343421593308448792e-02
3.950423598289489746e-01,7.559766173362731934e-01,6.532865047454833984e+00,2.591637372970581055e-01,3.063911199569702148e-01
2.639366090297698975e-01,-2.974635660648345947e-01,5.092549800872802734e+00,3.249459862709045410e-01,1.700109243392944336e-01
-8.090270161628723145e-01,-7.485065460205078125e-01,6.802255153656005859e+00,-1.555791258811950684e+00,-1.400283694267272949e+00
-9.010265469551086426e-01,8.932116627693176270e-01,7.089687347412109375e+00,-9.407624006271362305e-01,-9.759171605110168457e-01
-8.992606401443481445e-01,1.149872660636901855e+00,6.390658855438232422e+00,-6.590766906738281250e-01,-9.357875585556030273e-01
4.474771320819854736e-01,-2.300186157226562500e-01,7.579559803009033203e+00,-2.977104783058166504e-01,-1.073574125766754150e-01
6.016451492905616760e-02,7.822434306144714355e-01,5.557323455810546875e+00,2.811869084835052490e-01,-2.920126542448997498e-03
1.205575931817293167e-02,1.713072896003723145e+00,5.188075542449951172e+00,-3.763605356216430664e-01,-6.446499824523925781e-01
-1.233518775552511215e-02,-6.013136506080627441e-01,7.129871845245361328e+00,-5.648257136344909668e-01,-3.753947317600250244e-01
5.465626120567321777e-01,-2.337142378091812134e-01,5.833413600921630859e+00,7.693185806274414062e-01,5.256453752517700195e-01
-8.688952922821044922e-01,1.959045290946960449e+00,6.537337779998779297e+00,-1.069184422492980957e+00,-1.266853332519531250e+00
-2.619834244251251221e-01,-2.408243715763092041e-01,7.803451538085937500e+00,-5.397344827651977539e-01,-4.800279140472412109e-01
1.254745721817016602e-01,2.530547678470611572e-01,7.557297229766845703e+00,6.550472229719161987e-02,-9.916258975863456726e-03
-3.179395198822021484e-01,6.652075648307800293e-01,5.053049087524414062e+00,-6.554424762725830078e-01,-6.055981516838073730e-01
-5.362170934677124023e-01,1.031427621841430664e+00,5.104238986968994141e+00,-8.443099856376647949e-01,-6.090825796127319336e-01
3.340605199337005615e-01,5.692902207374572754e-01,7.363466739654541016e+00,-4.649218618869781494e-01,-2.494347840547561646e-01
-3.989099338650703430e-02,1.515751123428344727e+00,5.108652591705322266e+00,-4.231176674365997314e-01,-5.984592437744140625e-01
-3.959651291370391846e-01,1.404087066650390625e+00,5.324956417083740234e+00,-5.499106645584106445e-01,-4.289419651031494141e-01
6.037376523017883301e-01,9.495912790298461914e-01,6.928128719329833984e+00,-5.506651103496551514e-02,6.906834244728088379e-02
7.270488888025283813e-02,1.612627029418945312e+00,7.124533653259277344e+00,3.236721083521842957e-02,-2.384136468172073364e-01
-5.352241992950439453e-01,-8.654962778091430664e-01,7.069480419158935547e+00,-1.003526687622070312e+00,-9.918687343597412109e-01
-8.738878369331359863e-01,1.776005148887634277e+00,6.862116813659667969e+00,-1.079263091087341309e+00,-1.200177192687988281e+00
1.458667516708374023e-01,1.805601865053176880e-01,6.642336368560791016e+00,-3.006275296211242676e-01,-4.203582406044006348e-01
-9.875914454460144043e-01,1.140357494354248047e+00,7.943272113800048828e+00,-1.308076381683349609e+00,-1.101749777793884277e+00
-8.588650077581405640e-02,-9.424707293510437012e-01,5.539125442504882812e+00,-4.527496919035911560e-02,-1.450614929199218750e-01
-4.964548051357269287e-01,1.594680190086364746e+00,5.077542304992675781e+00,-2.353319376707077026e-01,-5.264028310775756836e-01
6.325579434633255005e-02,7.299848794937133789e-01,6.217820167541503906e+00,3.359775245189666748e-01,4.102249816060066223e-02
-5.315926074981689453e-01,3.495020568370819092e-01,5.719638824462890625e+00,-1.001012206077575684e+00,-7.822166085243225098e-01
-8.072620034217834473e-01,-6.538633704185485840e-01,7.600956439971923828e+00,-9.550299644470214844e-01,-1.061613440513610840e+00
-5.438458919525146484e-01,-2.946750819683074951e-01,6.206135749816894531e+00,-6.969990134239196777e-01,-9.137712121009826660e-01
6.575179696083068848e-01,1.268125772476196289e+00,6.440469741821289062e+00,1.840793937444686890e-01,1.109823808073997498e-01
4.572721421718597412e-01,4.091093242168426514e-01,6.428679466247558594e+00,2.930134534835815430e-01,2.478107362985610962e-01
-5.554707646369934082e-01,1.626808047294616699e+00,5.816846847534179688e+00,-5.987704992294311523e-01,-7.226769924163818359e-01
5.448472499847412109e-01,-8.895407319068908691e-01,5.502027034759521484e+00,5.422974228858947754e-01,2.811184227466583252e-01
3.921993970870971680e-01,1.134435012936592102e-01,6.952013969421386719e+00,4.590733051300048828e-01,2.281907647848129272e-01
-9.732338786125183105e-02,-7.490494251251220703e-01,6.539369583129882812e+00,-1.579568535089492798e-02,-1.859420239925384521e-01
-8.706710338592529297e-01,1.273420453071594238e+00,5.261083602905273438e+00,-1.437933683395385742e+00,-1.203343749046325684e+00
-6.233907118439674377e-02,1.683399081230163574e+00,6.541086673736572266e+00,4.385729879140853882e-02,-8.924911916255950928e-02
1.225761622190475464e-01,3.850526213645935059e-01,7.981729507446289062e+00,7.926009595394134521e-02,1.224341057240962982e-02
4.893639683723449707e-01,-5.386403799057006836e-01,6.704864978790283203e+00,-1.172341182827949524e-01,8.317928761243820190e-02
-5.533417463302612305e-01,-4.958853423595428467e-01,7.026020050048828125e+00,-7.920191884040832520e-01,-6.502011418342590332e-01
-9.261909872293472290e-03,1.910662055015563965e+00,6.417027473449707031e+00,-1.339953392744064331e-01,-2.291967719793319702e-01
5.992272123694419861e-02,-5.352934598922729492e-01,5.109857559204101562e+00,-3.342142403125762939e-01,-2.095029503107070923e-01
4.709072411060333252e-01,-8.012766242027282715e-01,7.761470794677734375e+00,5.786523818969726562e-01,2.852634191513061523e-01
-9.557054042816162109e-01,1.100798368453979492e+00,5.342895030975341797e+00,-8.893480300903320312e-01,-1.092835426330566406e+00
-2.177111059427261353e-01,-9.259546995162963867e-01,7.896551609039306641e+00,-3.007808327674865723e-01,-5.806249976158142090e-01
-8.585541844367980957e-01,1.297916293144226074e+00,5.762498378753662109e+00,-1.210812687873840332e+00,-1.013785600662231445e+00
-9.487031102180480957e-01,1.690625190734863281e+00,6.122474670410156250e+00,-8.159795999526977539e-01,-1.035002589225769043e+00
5.031222701072692871e-01,-1.197487562894821167e-01,5.372896194458007812e+00,4.380499720573425293e-01,5.031218528747558594e-01
-5.122558474540710449e-01,7.915812134742736816e-01,7.441248893737792969e+00,-9.030387401580810547e-01,-1.107752084732055664e+00
-2.416831701993942261e-01,1.951023459434509277e+00,7.600182056427001953e+00,-2.374865263700485229e-01,-3.339924812316894531e-01
5.925201177597045898e-01,1.542403340339660645e+00,6.683121681213378906e+00,5.138264298439025879e-01,3.150955736637115479e-01
-7.104241847991943359e-01,1.463097929954528809e+00,5.362880706787109375e+00,-1.264293670654296875e+00,-9.882335066795349121e-01
3.445401489734649658e-01,1.633608937263488770e+00,5.176569938659667969e+00,4.137013554573059082e-01,1.139967590570449829e-01
6.406157612800598145e-01,-5.979804396629333496e-01,7.991093635559082031e+00,3.120796382427215576e-01,5.460488200187683105e-01
8.716418594121932983e-02,-1.544329524040222168e-01,5.733271121978759766e+00,-3.437593281269073486e-01,-8.453337103128433228e-02
5.762940645217895508e-01,1.274838209152221680e+00,5.070815563201904297e+00,2.176558822393417358e-01,3.912339508533477783e-01
-6.388689279556274414e-01,-2.751000821590423584e-01,5.723672866821289062e+00,-8.729698061943054199e-01,-6.738317608833312988e-01
2.911931574344635010e-01,-9.878178685903549194e-02,7.018272399902343750e+00,2.742590904235839844e-01,2.184397280216217041e-01
-9.149963855743408203e-01,-4.219355285167694092e-01,6.701683521270751953e+00,-1.047008752822875977e+00,-1.257550001144409180e+00
8.648833632469177246e-02,-2.357633113861083984e-01,7.507722377777099609e+00,-6.188992783427238464e-02,-4.581884294748306274e-02
-1.743206009268760681e-02,3.283329606056213379e-01,5.619887828826904297e+00,1.794521063566207886e-01,-6.897176802158355713e-02
4.494463503360748291e-01,-5.671752691268920898e-01,6.194131374359130859e+00,-2.024959325790405273e-01,-4.770085215568542480e-03
1.414380371570587158e-01,1.942190170288085938e+00,5.691252231597900391e+00,1.102817654609680176e-01,-9.370369464159011841e-02
-4.708406031131744385e-01,4.480035305023193359e-01,6.708706855773925781e+00,-4.914318323135375977e-01,-6.111360788345336914e-01
